DateTime,Temperature
2025-08-03T10:32:00Z,28.475849999999998
2025-08-03T10:33:00Z,28.473135
2025-08-03T10:34:00Z,28.47092333333333
2025-08-03T10:35:00Z,28.469555
2025-08-03T10:36:00Z,28.467665
2025-08-03T10:37:00Z,28.462388333333333
2025-08-03T10:38:00Z,28.463083333333334
2025-08-03T10:39:00Z,28.469073333333334
2025-08-03T10:40:00Z,28.475301666666667
2025-08-03T10:41:00Z,28.478385
2025-08-03T10:42:00Z,28.480691666666665
2025-08-03T10:43:00Z,28.480476666666668
2025-08-03T10:44:00Z,28.479343333333333
2025-08-03T10:45:00Z,28.478315
2025-08-03T10:46:00Z,28.477138333333333
2025-08-03T10:47:00Z,28.476589999999998
2025-08-03T10:48:00Z,28.474756666666664
2025-08-03T10:49:00Z,28.473869999999998
2025-08-03T10:50:00Z,28.474206666666667
2025-08-03T10:51:00Z,28.474736666666665
2025-08-03T10:52:00Z,28.47750333333333
2025-08-03T10:53:00Z,28.48052
2025-08-03T10:54:00Z,28.484991666666666
2025-08-03T10:55:00Z,28.485736666666668
2025-08-03T10:56:00Z,28.484543333333335
2025-08-03T10:57:00Z,28.486060000000002
2025-08-03T10:58:00Z,28.491705
2025-08-03T10:59:00Z,28.498601666666666
2025-08-03T11:00:00Z,28.509976666666667
2025-08-03T11:01:00Z,28.504796666666667
2025-08-03T11:02:00Z,28.50115
2025-08-03T11:03:00Z,28.499098333333333
2025-08-03T11:04:00Z,28.492308333333334
2025-08-03T11:05:00Z,28.480468333333334
2025-08-03T11:06:00Z,28.469511666666666
2025-08-03T11:07:00Z,28.453385
2025-08-03T11:08:00Z,28.43790166666667
2025-08-03T11:09:00Z,28.42268
2025-08-03T11:10:00Z,28.407646666666665
2025-08-03T11:11:00Z,28.398795
2025-08-03T11:12:00Z,28.396383333333333
2025-08-03T11:13:00Z,28.39730666666667
2025-08-03T11:14:00Z,28.39742
2025-08-03T11:15:00Z,28.392608333333335
2025-08-03T11:16:00Z,28.38383
2025-08-03T11:17:00Z,28.376328333333333
2025-08-03T11:18:00Z,28.372015
2025-08-03T11:19:00Z,28.369131666666668
2025-08-03T11:20:00Z,28.369108333333333
2025-08-03T11:21:00Z,28.373375
2025-08-03T11:22:00Z,28.37903
2025-08-03T11:23:00Z,28.385106666666665
2025-08-03T11:24:00Z,28.386891666666667
2025-08-03T11:25:00Z,28.381976666666667
2025-08-03T11:26:00Z,28.374705
2025-08-03T11:27:00Z,28.3666
2025-08-03T11:28:00Z,28.357836666666667
2025-08-03T11:29:00Z,28.34865
2025-08-03T11:30:00Z,28.344441666666665
2025-08-03T11:31:00Z,28.342315
2025-08-03T11:32:00Z,28.342988333333334
2025-08-03T11:33:00Z,28.34484
2025-08-03T11:34:00Z,28.342595
2025-08-03T11:35:00Z,28.335166666666666
2025-08-03T11:36:00Z,28.327271666666668
2025-08-03T11:37:00Z,28.320455
2025-08-03T11:38:00Z,28.311408333333333
2025-08-03T11:39:00Z,28.305893333333334
2025-08-03T11:40:00Z,28.305755
2025-08-03T11:41:00Z,28.30683666666667
2025-08-03T11:42:00Z,28.304785
2025-08-03T11:43:00Z,28.301165
2025-08-03T11:44:00Z,28.291795
2025-08-03T11:45:00Z,28.281148333333334
2025-08-03T11:46:00Z,28.273764999999997
2025-08-03T11:47:00Z,28.27184833333333
2025-08-03T11:48:00Z,28.272716666666664
2025-08-03T11:49:00Z,28.27125333333333
2025-08-03T11:50:00Z,28.269876666666665
2025-08-03T11:51:00Z,28.270184999999998
2025-08-03T11:52:00Z,28.272386666666666
2025-08-03T11:53:00Z,28.276376666666668
2025-08-03T11:54:00Z,28.280673333333333
2025-08-03T11:55:00Z,28.281875
2025-08-03T11:56:00Z,28.283998333333333
2025-08-03T11:57:00Z,28.288175000000003
2025-08-03T11:58:00Z,28.295536666666667
2025-08-03T11:59:00Z,28.304135
2025-08-03T12:00:00Z,28.316533333333332
2025-08-03T12:01:00Z,28.335171666666668
2025-08-03T12:02:00Z,28.354298333333332
2025-08-03T12:03:00Z,28.367958333333334
2025-08-03T12:04:00Z,28.371958333333335
2025-08-03T12:05:00Z,28.370526666666667
2025-08-03T12:06:00Z,28.370295
2025-08-03T12:07:00Z,28.371515000000002
2025-08-03T12:08:00Z,28.371141666666666
2025-08-03T12:09:00Z,28.36805
2025-08-03T12:10:00Z,28.367213333333332
2025-08-03T12:11:00Z,28.36786
2025-08-03T12:12:00Z,28.36791
2025-08-03T12:13:00Z,28.366996666666665
2025-08-03T12:14:00Z,28.364326666666667
2025-08-03T12:15:00Z,28.362645
2025-08-03T12:16:00Z,28.362296666666666
2025-08-03T12:17:00Z,28.363895
2025-08-03T12:18:00Z,28.36676333333333
2025-08-03T12:19:00Z,28.372568333333334
2025-08-03T12:20:00Z,28.378531666666667
2025-08-03T12:21:00Z,28.384
2025-08-03T12:22:00Z,28.389021666666668
2025-08-03T12:23:00Z,28.390325
2025-08-03T12:24:00Z,28.388659999999998
