DateTime,Speed,Heading,Velocity_N,Velocity_E
2025-08-02T10:45:00Z,5.386,190.186,-2.54,1.2020000000000002
2025-08-02T10:46:00Z,3.54,138.45,-1.6683333333333332,2.1483333333333334
2025-08-02T10:47:00Z,4.863333333333333,235.81666666666666,-0.9066666666666667,-2.0816666666666666
2025-08-02T10:48:00Z,2.6483333333333334,198.68833333333333,-0.7649999999999999,-1.0033333333333332
2025-08-02T10:49:00Z,2.81,207.01833333333335,-1.2149999999999999,-0.3166666666666667
2025-08-02T10:50:00Z,4.861666666666666,178.68333333333334,-1.5933333333333333,0.7100000000000002
2025-08-02T10:51:00Z,3.9233333333333333,240.37166666666667,0.5883333333333333,-2.658333333333333
2025-08-02T10:52:00Z,3.966666666666667,248.47166666666666,-0.07166666666666668,-3.155
2025-08-02T10:53:00Z,6.485,170.23666666666665,-3.13,3.3383333333333334
2025-08-02T10:54:00Z,3.203333333333333,164.01,-2.5433333333333334,1.335
2025-08-02T10:55:00Z,4.151666666666666,230.52166666666665,-1.5683333333333334,-1.6783333333333332
2025-08-02T10:56:00Z,2.36,201.28333333333333,-0.9033333333333333,0.6316666666666666
2025-08-02T10:57:00Z,4.55,133.59333333333333,-2.5416666666666665,2.9766666666666666
2025-08-02T10:58:00Z,2.695,197.80833333333334,-1.0133333333333334,0.38833333333333325
2025-08-02T10:59:00Z,4.673333333333333,145.70999999999998,-3.748333333333333,2.3366666666666664
2025-08-02T11:00:00Z,3.4166666666666665,167.28666666666666,-2.28,1.3883333333333332
2025-08-02T11:01:00Z,3.8833333333333333,176.10166666666666,-3.215,0.6733333333333333
2025-08-02T11:02:00Z,5.08,206.58666666666664,-2.3666666666666667,0.5016666666666666
2025-08-02T11:03:00Z,2.465,215.64666666666668,-1.1733333333333333,-1.015
2025-08-02T11:04:00Z,3.455,169.615,-2.8183333333333334,0.925
2025-08-02T11:05:00Z,3.225,228.99333333333334,-1.5683333333333334,-2.368333333333333
2025-08-02T11:06:00Z,3.8033333333333332,159.06166666666667,-1.795,1.4866666666666666
2025-08-02T11:07:00Z,1.7166666666666666,207.46333333333334,0.17166666666666666,-0.18500000000000003
2025-08-02T11:08:00Z,6.39,185.77833333333334,-1.78,0.5366666666666667
2025-08-02T11:09:00Z,3.675,149.15166666666667,-2.6599999999999997,1.8566666666666665
2025-08-02T11:10:00Z,3.2066666666666666,218.45499999999998,-0.3266666666666667,-2.361666666666667
2025-08-02T11:11:00Z,4.64,177.53,-1.1933333333333334,0.6216666666666666
2025-08-02T11:12:00Z,3.995,223.45833333333334,-1.7666666666666666,0.20666666666666664
2025-08-02T11:13:00Z,8.218333333333334,182.89833333333334,-0.6549999999999999,2.1033333333333335
2025-08-02T11:14:00Z,3,229.935,-0.535,-0.5116666666666667
2025-08-02T11:15:00Z,4.763333333333334,125.95666666666666,-2.85,3.6483333333333334
2025-08-02T11:16:00Z,4.321666666666667,175.57166666666666,-1.6966666666666665,2.225
2025-08-02T11:17:00Z,3.808333333333333,114.56,-1.3333333333333333,2.8833333333333333
2025-08-02T11:18:00Z,5.89,190.74166666666667,-4.158333333333333,-0.11666666666666665
2025-08-02T11:19:00Z,3.0916666666666663,218.32166666666666,-1.4133333333333333,-0.335
2025-08-02T11:20:00Z,5.801666666666667,159.805,-3.3466666666666667,3.8116666666666665
2025-08-02T11:21:00Z,2.87,171.33833333333334,-1.31,1.76
2025-08-02T11:22:00Z,4.155,165.86,-2.5466666666666664,2.835
2025-08-02T11:23:00Z,4.493333333333333,166.98833333333334,-2.8016666666666667,2.075
2025-08-02T11:24:00Z,4.468333333333334,179.11833333333334,-3.4366666666666665,1.1933333333333334
2025-08-02T11:25:00Z,6.546666666666667,147.40333333333334,-4.708333333333333,4.111666666666666
2025-08-02T11:26:00Z,2.8466666666666667,176.14166666666668,-2.265,0.18000000000000005
2025-08-02T11:27:00Z,5.323333333333333,295.74666666666667,2.158333333333333,-4.701666666666667
2025-08-02T11:28:00Z,3.265,217.50666666666666,-1.695,-0.5433333333333333
2025-08-02T11:29:00Z,3.3183333333333334,219.58666666666667,-1.9366666666666668,-1.845
2025-08-02T11:30:00Z,2.9183333333333334,221.30666666666667,-1.5816666666666668,-1.7249999999999999
